id;name;host_id;host_name;neighbourhood_group;neighbourhood;city;room_type;price;usd;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;tipo disponibilidad;tipo host
37614813;Modern Attic in Porta Ticinese☽;283985776;Marta;-;VIGENTINA;Milán;Entire home/apt;165;191,4;1;9;1;0;Disponibilidad baja;particular
37628502;EASY MILANO- PORTA VENEZIA - Stoppani-Eustachi;4188788;Maria Laura;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;145;168,2;2;6;2;118;Disponibilidad media;particular
37632970;Casa da Suite Cenisio;14743308;Jacopo;-;SARPI;Milán;Entire home/apt;59;68,44;1;2;86;262;Disponibilidad alta;profesional
37639793;Apartment with a swimming pool in a central zone;284409384;Tamara;-;TIBALDI;Milán;Entire home/apt;55;63,8;5;1;2;0;Disponibilidad baja;particular
37647967;HomeSweetHome - MM Sondrio;284458466;Luca;-;GRECO;Milán;Entire home/apt;49;56,84;1;1;1;0;Disponibilidad baja;particular
37650462;Private spacious room with balcony;14313268;Silvia;-;ISOLA;Milán;Private room;39;45,24;1;12;1;128;Disponibilidad media;particular
37657643;Stanza italobrasiliani;284564215;Mercia;-;GALLARATESE;Milán;Private room;50;58;3;0;1;178;Disponibilidad media;particular
37658172;Appartamento Etnico in zona Ventura Lambrate;16014660;Maria Luisa;-;LAMBRATE;Milán;Entire home/apt;48;55,68;2;6;1;0;Disponibilidad baja;particular
37677933;RUBIO HOUSE MILANO;284735449;Martha;-;MECENATE;Milán;Entire home/apt;60;69,6;1;14;1;181;Disponibilidad alta;particular
37679325;Appartamento Bilocale zona Navigli Chiesa Rossa;284756473;Mariaelisabetta;-;STADERA;Milán;Entire home/apt;50;58;1;9;1;178;Disponibilidad media;particular
37696325;Home Hotel - Bocconi 1;173504574;Home;-;VIGENTINA;Milán;Entire home/apt;48;55,68;1;24;35;330;Disponibilidad alta;profesional
37697725;1 Perfect Bedroom modern, fully stocked flat;115718272;Elena;-;DERGANO;Milán;Entire home/apt;37;42,92;18;3;1;14;Disponibilidad baja;particular
37707268;FM Accomodation 2/ Porta Romana/Bocconi/ IED/ IEO;74747843;Francesca;-;PORTA ROMANA;Milán;Entire home/apt;88;102,08;2;3;2;269;Disponibilidad alta;particular
37709269;B&B Antico Cortile Camera matrimoniale Deluxe;14776230;Angela;-;LORETO;Milán;Hotel room;76;88,16;1;4;5;123;Disponibilidad media;profesional
37709401;B&B Antico Cortile Camera matrimoniale classica;14776230;Angela;-;LORETO;Milán;Hotel room;76;88,16;1;1;5;132;Disponibilidad media;profesional
37709501;B&B Antico Cortile Camera Tripla;14776230;Angela;-;LORETO;Milán;Hotel room;76;88,16;1;2;5;140;Disponibilidad media;profesional
37709716;B&B Antico Cortile Camera singola bagno privato;14776230;Angela;-;LORETO;Milán;Hotel room;66;76,56;1;1;5;134;Disponibilidad media;profesional
37711284;EXCLUSIVE  200 mq/ 2152 ft with Terrace;75342820;Mauro;-;BRERA;Milán;Entire home/apt;183;212,28;2;89;9;27;Disponibilidad baja;profesional
37717497;Easylife - Modern and cozy apt in Porta Romana;9025189;Donato;-;PORTA ROMANA;Milán;Entire home/apt;60;69,6;3;29;59;162;Disponibilidad media;profesional
37731434;Niguarda Apartment, 20min from City Center/Duomo;276934594;Gaia;-;AFFORI;Milán;Entire home/apt;46;53,36;3;1;1;351;Disponibilidad alta;particular
37731738;Relaxing Retreat in Milan: private Loft&Bathroom;285223476;Giada;-;EX OM - MORIVIONE;Milán;Private room;60;69,6;1;0;1;0;Disponibilidad baja;particular
37732169;ALTIDO Firenze Square Apartment in Great Central Location;18593362;Hintown;-;PORTELLO;Milán;Entire home/apt;138;160,08;1;2;26;0;Disponibilidad baja;profesional
37735438;Spacious two bedrooms in Porta Romana;4417813;The Best Rent;-;PORTA ROMANA;Milán;Entire home/apt;162;187,92;1;0;118;349;Disponibilidad alta;profesional
37737372;Modern apartment-Milan Central Station;278488985;Indira;-;CENTRALE;Milán;Entire home/apt;62;71,92;2;1;2;6;Disponibilidad baja;particular
37738974;Bed in a shared room with cheap price.;79373978;Amir;-;BOVISA;Milán;Shared room;10;11,6;1;2;1;0;Disponibilidad baja;particular
37748566;16 Meravigli Duomo;246785102;Emanuela;-;DUOMO;Milán;Entire home/apt;120;139,2;2;2;3;0;Disponibilidad baja;profesional
37758834;Perfect for holiday&groups,wifi!2 apartments in 1!;2463257;Lucia;-;QUARTO CAGNINO;Milán;Entire home/apt;32;37,12;2;0;4;342;Disponibilidad alta;profesional
37763526;Brasil home;207533036;Paula;-;MAGGIORE - MUSOCCO;Milán;Private room;54;62,64;1;0;1;179;Disponibilidad media;particular
37766185;"Bright Private Room ""A Milàn""";285622823;Vilma Aparecida;-;VILLAPIZZONE;Milán;Private room;50;58;1;15;1;82;Disponibilidad baja;particular
37766259;Loft azzuro close to San Siro;15902638;Artem;-;S. SIRO;Milán;Entire home/apt;39;45,24;3;6;1;0;Disponibilidad baja;particular
37777959;Res. Chalet 10 min to Expo/Fiera/Meazza Stadium;144645510;Antonio;-;MUGGIANO;Milán;Entire home/apt;55;63,8;1;4;1;131;Disponibilidad media;particular
37779290;Double room (Città Studi area) - 10'from the DUOMO;193277624;Federico;-;CITTA' STUDI;Milán;Private room;35;40,6;1;3;3;0;Disponibilidad baja;profesional
37780198;Loft zona Navigli;15905877;Gianluca;-;S. CRISTOFORO;Milán;Entire home/apt;80;92,8;2;11;1;0;Disponibilidad baja;particular
37797489;Il Nido All’Isola  - Stylish attic in top location;722794;Giulia;-;ISOLA;Milán;Entire home/apt;41;47,56;1;60;1;275;Disponibilidad alta;particular
37799857;Moderno appartamento (MM3 Affori FN);286065525;Alejandrina E Alberto;-;AFFORI;Milán;Entire home/apt;55;63,8;1;30;1;214;Disponibilidad alta;particular
37799997;Private Room 4 Long Stay;95596853;Luke;-;GRATOSOGLIO - TICINELLO;Milán;Private room;23;26,68;365;1;3;60;Disponibilidad baja;profesional
37801717;Single bed for GIRL in shared room;5118903;Nicola;-;BUENOS AIRES - VENEZIA;Milán;Shared room;16;18,56;7;0;10;45;Disponibilidad baja;profesional
37802568;Stanza privata confortevole vicino a Milano centro;39135479;Narcisa;-;VIALE MONZA;Milán;Private room;30;34,8;3;0;1;195;Disponibilidad alta;particular
37825115;BePlace Garibaldi Suite;266540769;BePlace;-;BRERA;Milán;Entire home/apt;120;139,2;1;7;7;335;Disponibilidad alta;profesional
37831202;Cosy and traditional Milanese apartment in Brera;52109456;Simone;-;BRERA;Milán;Entire home/apt;70;81,2;3;4;1;11;Disponibilidad baja;particular
37855859;Sweet Central Suite in Milan;1366623;Ivana;-;DUOMO;Milán;Entire home/apt;85;98,6;2;28;2;169;Disponibilidad media;particular
37872997;An accomodation for few days close to Bocconi/IED;121842059;Annarosa;-;TIBALDI;Milán;Entire home/apt;40;46,4;2;0;1;0;Disponibilidad baja;particular
37877808;Casa da Suite Olivia;14743308;Jacopo;-;BARONA;Milán;Entire home/apt;49;56,84;1;4;86;330;Disponibilidad alta;profesional
37878061;My Cozy Nest in Milan Center - ENTIRE PLACE;12292279;Rosario;-;VIALE MONZA;Milán;Entire home/apt;39;45,24;2;52;2;159;Disponibilidad media;particular
37892715;Mavi - Milano centro Ticinese - WiFi - A.C.;2922743;Flexyrent;-;TICINESE;Milán;Entire home/apt;105;121,8;2;11;18;340;Disponibilidad alta;profesional
37895304;Home Colico 12;123267891;Augusto;-;BOVISA;Milán;Entire home/apt;5640;6542,4;3;0;1;0;Disponibilidad baja;particular
37895561;Beautiful Modern apartment;5815704;Ade;-;BRUZZANO;Milán;Entire home/apt;66;76,56;1;4;2;2;Disponibilidad baja;particular
37896222;Cosy Double Room with FREE BREAKFAST;5815704;Ade;-;BRUZZANO;Milán;Private room;31;35,96;1;35;2;85;Disponibilidad baja;particular
37896742;Rentopolis Piazzale Biancamano;9986062;Rentopolis;-;BRERA;Milán;Entire home/apt;111;128,76;2;8;24;155;Disponibilidad media;profesional
37896868;Trendy Elegance Close to the Milano Centre;9986062;Rentopolis;-;SARPI;Milán;Entire home/apt;265;307,4;2;0;24;0;Disponibilidad baja;profesional
37901549;Unique studio in the heart of Milan;283982583;Leka;-;GUASTALLA;Milán;Entire home/apt;100;116;1;11;2;327;Disponibilidad alta;particular
37902397;Strategic place in Milan;287117482;Vincenzo;-;MECENATE;Milán;Private room;90;104,4;1;0;1;365;Disponibilidad alta;particular
37902651;Small roof apartment in Milano;130643181;Andrea;-;S. CRISTOFORO;Milán;Entire home/apt;100;116;3;0;1;90;Disponibilidad baja;particular
37903087;The Gallery, Milano Duomo;287121453;The Gallery;-;DUOMO;Milán;Entire home/apt;160;185,6;1;1;1;0;Disponibilidad baja;particular
37904002;Gambara lovely and bright apartment;21754562;Chiara & Roberto;-;BANDE NERE;Milán;Entire home/apt;120;139,2;29;0;104;70;Disponibilidad baja;profesional
37912097;Bright Place Navigli;287200953;Isabella;-;TICINESE;Milán;Entire home/apt;123;142,68;1;10;1;359;Disponibilidad alta;particular
37912269;Nice bedroom with Park view;17106544;Sofia;-;MAGENTA - S. VITTORE;Milán;Private room;55;63,8;2;1;2;365;Disponibilidad alta;particular
37924094;Room close to Politecnico;153205686;Alessio;-;AFFORI;Milán;Private room;140;162,4;1;0;1;181;Disponibilidad alta;particular
37924656;Milan Studio Steps to CityLife District with AC;10946300;Armorel;-;PAGANO;Milán;Entire home/apt;91;105,56;2;27;1;76;Disponibilidad baja;particular
37927712;sunny smart small studio in Milan center;139345789;Lucia;-;CORSICA;Milán;Entire home/apt;40;46,4;3;7;1;0;Disponibilidad baja;particular
37934069;Italianway - Palma 5;27693585;Italianway;-;BANDE NERE;Milán;Entire home/apt;70;81,2;1;1;314;325;Disponibilidad alta;profesional
37935141;Lofty- elegant double level in città studi;282747548;Barbara;-;CITTA' STUDI;Milán;Entire home/apt;57;66,12;1;55;1;123;Disponibilidad media;particular
37935652;Free Life (Savona-Tortona) Verde;37466817;Francesco;-;TORTONA;Milán;Entire home/apt;110;127,6;1;4;3;117;Disponibilidad media;profesional
37938844;Gemma House Milano;140476970;Emanuela;-;WASHINGTON;Milán;Entire home/apt;70;81,2;2;0;1;109;Disponibilidad media;particular
37943516;Da Franco e Silva camera 3;229886028;Luca William & Irene;-;RONCHETTO SUL NAVIGLIO;Milán;Private room;45;52,2;2;0;2;88;Disponibilidad baja;particular
37950317;Ripa 127 Apartment Navigli;153879253;Travel Inside;-;NAVIGLI;Milán;Entire home/apt;85;98,6;1;2;25;309;Disponibilidad alta;profesional
37952303;Charming apt close to Milano city center, 65€/day.;4696257;Maurizio;-;SARPI;Milán;Entire home/apt;60;69,6;5;5;1;42;Disponibilidad baja;particular
37955078;Bilocale Bocconi/Naba/Navigli;8934293;Andrea;-;TIBALDI;Milán;Entire home/apt;38;44,08;10;0;3;272;Disponibilidad alta;profesional
37958466;Chambre double (Città Studi) - 10' du DUOMO;193277624;Federico;-;CITTA' STUDI;Milán;Private room;35;40,6;1;0;3;0;Disponibilidad baja;profesional
37958524;Stanza privata in appartamento zona Lorenteggio;54779697;Anna Maria;-;BANDE NERE;Milán;Private room;45;52,2;30;2;1;363;Disponibilidad alta;particular
37958989;Keys Of Italy - Mercantini 20 / Master Studio;174590119;Keys Of;-;BOVISA;Milán;Entire home/apt;44;51,04;1;6;4;66;Disponibilidad baja;profesional
37961302;Cozy room in apartment with swimming pool& tennis;284409384;Tamara;-;TIBALDI;Milán;Private room;26;30,16;4;2;2;40;Disponibilidad baja;particular
37961462;Single Room in an apartment;42596604;Eleonora;-;STADERA;Milán;Private room;25;29;1;38;2;343;Disponibilidad alta;particular
37962815;Stanza privata con bagno nel centro di Milano;34114949;Giulia;-;BRERA;Milán;Private room;65;75,4;1;0;1;0;Disponibilidad baja;particular
37964749;Zara Station Apartment;138288405;Gg;-;ISOLA;Milán;Entire home/apt;99;114,84;1;3;15;0;Disponibilidad baja;profesional
37980117;♡Pure Elegance for Two♡ Welcome in Brera!;287324770;Anna Maria;-;BRERA;Milán;Entire home/apt;75;87;1;3;1;0;Disponibilidad baja;particular
37980157;✯Modern & Stylish apt. near Isola District✯;287370619;Delia;-;ISOLA;Milán;Entire home/apt;165;191,4;1;8;1;0;Disponibilidad baja;particular
37982525;Camera, comoda a due passi della metropolitana M3;288029117;Kit;-;LODI - CORVETTO;Milán;Private room;80;92,8;1;0;1;0;Disponibilidad baja;particular
37984984;Ampio bilocale inizio Corso Sempione;10469641;Licia;-;SARPI;Milán;Entire home/apt;80;92,8;2;1;1;89;Disponibilidad baja;particular
37986278;Elle Maison Fiera City/San Siro;145023937;Marco;-;SELINUNTE;Milán;Entire home/apt;30;34,8;5;35;1;120;Disponibilidad media;particular
37986433;Casa Iolanda  ДОМ ИОЛАНДЫ;288124270;Viktoria;-;GRECO;Milán;Entire home/apt;40;46,4;5;33;1;0;Disponibilidad baja;particular
37989335;"""PARCO MARTESANA MINI STUDIO""";60752488;Giancarlo;-;PADOVA;Milán;Entire home/apt;50;58;4;0;1;173;Disponibilidad media;particular
37993785;Duomo square. Charming apt for 6 people (D);138138;Milano Short Term Rent;-;DUOMO;Milán;Entire home/apt;167;193,72;2;1;17;191;Disponibilidad alta;profesional
37998480;City center! Loft flat open space 100m2 .;288175909;Oleg;-;DUOMO;Milán;Entire home/apt;95;110,2;1;7;1;175;Disponibilidad media;particular
38003722;Standard Double @Acca Palace;288286090;Acca Palace;-;AFFORI;Milán;Hotel room;76;88,16;1;31;4;345;Disponibilidad alta;profesional
38006129;Giardino in città;288304065;Andrea;-;SELINUNTE;Milán;Entire home/apt;100;116;3;2;1;363;Disponibilidad alta;particular
38010567;Italianway - Ripa Ticinese 43;27693585;Italianway;-;NAVIGLI;Milán;Entire home/apt;60;69,6;1;8;314;325;Disponibilidad alta;profesional
38013806;ARISTOTELE72- Two Room Apt.x 4Pax with Balconies-;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;49;56,84;1;36;12;0;Disponibilidad baja;profesional
38013865;Camera con bagno in apt condiviso - 3 min da M3;39131680;Elisabetta;-;AFFORI;Milán;Private room;50;58;1;1;4;0;Disponibilidad baja;profesional
38015386;Milan | Studio | Navigli | Bocconi NABA;14795271;Swayum;-;NAVIGLI;Milán;Entire home/apt;75;87;1;6;3;84;Disponibilidad baja;profesional
38016711;Studio Lodi 65 - Monolocale M3 Lodi T.I.B.B.;224953345;Paolo;-;LODI - CORVETTO;Milán;Entire home/apt;56;64,96;3;9;1;0;Disponibilidad baja;particular
38017563;Parco Sempione / City Life - Modern cozy Apartment;288429644;Giacomo;-;SARPI;Milán;Entire home/apt;150;174;4;0;1;0;Disponibilidad baja;particular
38019217;Bella camera vicino Stazione centrale e Duomo- Blu;62731377;Felix;-;MACIACHINI - MAGGIOLINA;Milán;Private room;30;34,8;1;46;2;329;Disponibilidad alta;particular
38020718;ARISTOTELE 72 - Suite with Terrace -;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;59;68,44;1;67;12;91;Disponibilidad baja;profesional
38023666;ARISTOTELE 72 - Two Bedrooms Two Bathrooms Apt -;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;59;68,44;1;61;12;7;Disponibilidad baja;profesional
38033717;ARISTOTELE 72 - Bright Apartment for 6 People -;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;62;71,92;1;40;12;0;Disponibilidad baja;profesional
38036018;Stanza singola con letto matrimoniale in cascina;257353351;Violetta;-;PARCO DEI NAVIGLI;Milán;Private room;50;58;1;0;1;0;Disponibilidad baja;particular
38055454;Beautiful New Apt close to Central Station;155576380;Marco;-;LORETO;Milán;Entire home/apt;95;110,2;3;5;1;0;Disponibilidad baja;particular
38060992;Bilocale nuovo a 2 passi da C.so Buenos Aires;49649371;Nicola;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;100;116;6;1;1;0;Disponibilidad baja;particular
38064033;Casa Agrippa/ Bright & relaxing apartment in Milan;9362412;Roberta;-;STADERA;Milán;Entire home/apt;47;54,52;1;4;2;0;Disponibilidad baja;particular
38066640;DESIGN DISTRICT | Loft in Lambrate FREE PARKING;269683254;Maria;-;LORETO;Milán;Entire home/apt;53;61,48;3;2;1;154;Disponibilidad media;particular
38069029;Spacious and sunny flat  with amazing balcony;42556422;Ramveer;-;RIPAMONTI;Milán;Private room;60;69,6;1;1;2;0;Disponibilidad baja;particular
38078704;ripamonti/bocconi apartment;949933;Mirko;-;EX OM - MORIVIONE;Milán;Entire home/apt;56;64,96;2;4;2;234;Disponibilidad alta;particular
38081646;Italianway - Masaccio 18;27693585;Italianway;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;80;92,8;1;0;314;204;Disponibilidad alta;profesional
38083025;Relax In The Fashion (Camera singola);83598499;Massimo;-;LODI - CORVETTO;Milán;Private room;35;40,6;2;6;1;90;Disponibilidad baja;particular
38085190;ARISTOTELE 72 - Cozy Apartment for 6 People -;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;69;80,04;1;57;12;23;Disponibilidad baja;profesional
38086139;ARISTOTELE72- Design Apt. with Balconies;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;59;68,44;1;65;12;323;Disponibilidad alta;profesional
38087424;ARISTOTELE 72 - Design Suite with Terrace -;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;52;60,32;1;31;12;216;Disponibilidad alta;profesional
38088255;Welcoming Place in Ticinese/Darsena District;230140176;Youhosty;-;TICINESE;Milán;Entire home/apt;104;120,64;2;3;60;81;Disponibilidad baja;profesional
38090551;BRERA newly renovated apartment in the city center;287999147;Marzia;-;BRERA;Milán;Entire home/apt;75;87;1;35;2;343;Disponibilidad alta;particular
38092853;Cozy room at just a few steps away from the subway;28154124;Chiara;-;LODI - CORVETTO;Milán;Private room;38;44,08;2;4;1;0;Disponibilidad baja;particular
38093462;Cozy apartment in Milan 5 min from Duomo;145476050;Eleonora;-;XXII MARZO;Milán;Entire home/apt;50;58;4;2;1;0;Disponibilidad baja;particular
38098408;Zimmer in historischer Umgebung;289183580;Hendrik;-;MAGENTA - S. VITTORE;Milán;Private room;70;81,2;1;11;1;37;Disponibilidad baja;particular
38111326;Beautiful flat in the center of Milan;88456411;Giulia;-;GARIBALDI REPUBBLICA;Milán;Entire home/apt;90;104,4;2;7;1;0;Disponibilidad baja;particular
38117084;ARISTOTELE 72 -Splendid Apt. for 4 People;19347196;Alice;-;VIALE MONZA;Milán;Entire home/apt;69;80,04;1;15;12;99;Disponibilidad baja;profesional
38117650;Color up your stay in a stilish mid-century home!;289334689;Chiara;-;GHISOLFA;Milán;Entire home/apt;93;107,88;1;21;1;79;Disponibilidad baja;particular
38117678;CASA TAVA-Da Dario e Lisa;11958717;Lisa;-;VILLAPIZZONE;Milán;Entire home/apt;50;58;1;2;1;0;Disponibilidad baja;particular
38118822;Italianway - Montebello 27;27693585;Italianway;-;BRERA;Milán;Entire home/apt;139;161,24;1;2;314;0;Disponibilidad baja;profesional
38119064;Spacious, Central, Safe with Terrace;136211894;Gayane;-;MAGENTA - S. VITTORE;Milán;Private room;60;69,6;7;3;2;81;Disponibilidad baja;particular
38119944;La casa di Laura;289408094;Laura;-;VILLAPIZZONE;Milán;Entire home/apt;75;87;2;6;2;83;Disponibilidad baja;particular
38124196;Room with private bathroom in top class apartment;21629034;Tommaso;-;UMBRIA - MOLISE;Milán;Private room;69;80,04;1;3;6;365;Disponibilidad alta;profesional
38125553;Room with great view from the 7th floor;87486611;Narges;-;CORSICA;Milán;Private room;150;174;2;4;1;0;Disponibilidad baja;particular
38131235;There is always time for a glass of wine!;157760588;Alexandria;-;VILLAPIZZONE;Milán;Private room;50;58;2;0;1;0;Disponibilidad baja;particular
38143732;Cozy and charming apartment in Brera.;8344815;Michael;-;BRERA;Milán;Entire home/apt;400;464;1;0;1;0;Disponibilidad baja;particular
38144298;Stanza privata in Hotel 4 stelle;289799320;Mario;-;PADOVA;Milán;Hotel room;65;75,4;1;3;2;177;Disponibilidad media;particular
38144875;Alessia's Flat Veneziano 3;17185831;Alessia'S Flat;-;LODI - CORVETTO;Milán;Entire home/apt;11999;13918,84;2;17;31;0;Disponibilidad baja;profesional
38146310;Chic flat in central palace;15927021;Giada;-;GUASTALLA;Milán;Entire home/apt;133;154,28;2;0;1;177;Disponibilidad media;particular
38146941;Stanza privata zona Navigli;108572174;Maria Giulia;-;NAVIGLI;Milán;Private room;50;58;1;1;1;89;Disponibilidad baja;particular
38147717;Exclusive 9th floor apartment with amazing view;9717063;Lorenzo;-;CENTRALE;Milán;Entire home/apt;90;104,4;2;30;2;82;Disponibilidad baja;particular
38153200;MILAN CITY NEAR LINATE AIRPORT;45008575;Daniele;-;MECENATE;Milán;Entire home/apt;40;46,4;2;2;1;131;Disponibilidad media;particular
